"pcp-dstat 6.3.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","rts-vm",,,,"User:","claire"
"Cmdline:","dstat --output dstat_nest_memory.csv -c -y -l -d -g -n -m --proc-count --top-cpu",,,,"Date:","18 Feb 2025 16:08:59 CST"
"total usage",,,,,"system",,"load avg",,,"dsk/total",,"paging",,"net/total",,"memory usage",,,,"procs",,"most expensive cpu process",
8.141,0.972,0,0,0,803,148,23.310,28.670,18.840,0,3.888,0,0,58.322,519.070,3126364,19225928,70264,922300,10,273,"stress-ng-memra",12.394
32.493,1.741,0,0,0,3123,262,23.310,28.670,18.840,0,0,0,0,111.406,1244.035,3122044,19230248,70264,922300,10,273,"stress-ng-memra",11.953
36.168,1.490,0,0,0,2790,239,23.310,28.670,18.840,0,0,0,0,65.021,561.349,3119256,19233036,70264,922300,10,273,"stress-ng-memra",12.598
18.136,0.980,0.123,0,0,1652,149,23.310,28.670,18.840,0,0,0,0,58.818,2191.958,3116016,19236276,70264,922300,10,273,"stress-ng-memra",12.254
24.129,1.155,0,0,0,2058,173,22.080,28.330,18.780,0,0,0,0,123.210,531.859,3116092,19236200,70264,922300,10,273,"stress-ng-memra",12.578
44.200,1.274,0,0,0,3720,259,22.080,28.330,18.780,0,12.228,0,0,61.141,527.853,3116332,19235948,70272,922304,10,273,"stress-ng-memra",12.356
24.281,1.115,0,0,0,2227,184,22.080,28.330,18.780,0,0,0,0,118.928,1328.025,3116324,19235956,70272,922304,10,273,"stress-ng-memra",12.512
27.795,0.857,0,0,0,2490,180,22.080,28.330,18.780,0,0,0,0,58.775,507.421,3112480,19239800,70272,922304,10,273,"stress-ng-memra",12.245
32.216,1.421,0,0,0,2899,238,22.080,28.330,18.780,0,0,0,0,113.703,1254.521,3112480,19239800,70272,922304,10,273,"stress-ng-memra",12.436
40.530,2.082,0,0,0,3143,276,21.030,28.010,18.730,0,146.575,0,0,66.625,575.196,3112480,19239800,70272,922304,10,273,"stress-ng-memra",12.492
9.734,0.370,0,0,0,846,129,21.030,28.010,18.730,0,0,0,0,118.281,1320.801,3112480,19239800,70272,922304,10,273,"stress-ng-memra",12.321
31.463,1.959,0,0,0,2816,250,21.030,28.010,18.730,0,19.588,0,0,58.763,507.321,3114312,19237960,70280,922304,10,273,"stress-ng-memra",12.365
22.008,0.632,0,0,0,1891,195,21.030,28.010,18.730,0,0,0,0,121.424,1355.900,3114196,19238076,70280,922304,10,273,"stress-ng-memra",12.142
30.483,1.617,0,0,0,2648,263,21.030,28.010,18.730,0,55.739,0,0,59.721,515.590,3111112,19241160,70280,922304,10,273,"stress-ng-memra",12.317
22.206,1.213,0,0,0,2087,184,20.070,27.690,18.680,0,97.074,0,0,440.718,1498.829,3111112,19241160,70280,922304,10,273,"stress-ng-memra",12.377
27.304,1.313,0,0,0,2212,230,20.070,27.690,18.680,0,4.201,0,0,63.010,560.792,3111112,19241160,70280,922304,10,273,"stress-ng-memra",12.340
44.841,1.378,0,0,0,3859,251,20.070,27.690,18.680,0,48.098,0,0,120.244,1342.725,3111108,19241160,70288,922300,10,273,"stress-ng-memra",12.400
8.167,0.609,0,0,0,739,110,20.070,27.690,18.680,0,0,0,0,58.511,520.749,3111108,19241160,70288,922300,10,273,"stress-ng-memra",12.068
29.494,1.111,0.617,0,0,2673,225,20.070,27.690,18.680,0,0,0,0,118.470,1307.116,3111104,19241160,70288,922304,10,273,"stress-ng-memra",12.464
33.786,1.048,4.714,0,0,3019,253,19.180,27.380,18.630,0,0,0,0,62.858,559.439,3111104,19241160,70288,922304,10,273,"stress-ng-memra",12.179
15.124,0.744,0,0,0,1294,172,19.180,27.380,18.630,0,0,0,0,390.734,1489.548,3111104,19241160,70288,922304,10,273,"stress-ng-memra",12.396
18.457,0.965,0,0,0,1653,141,19.180,27.380,18.630,0,0,0,0,57.904,499.903,3113748,19238516,70288,922304,10,273,"stress-ng-memra",12.305
14.763,0.915,6.467,0,0,2612,273,19.180,27.380,18.630,0,6.271,0,0,62.712,691.921,3115588,19236668,70296,922304,10,273,"stress-ng-memra",12.412
32.150,3.091,0,0,0,591,88,19.180,27.380,18.630,0,0,0,0,593.537,6627.827,3115588,19236668,70296,922304,10,273,"stress-ng-memra",11.747
29.490,0.781,0,0,0,3630,253,18.290,27.060,18.570,0,0,0,0,41.633,359.430,3115840,19236416,70296,922304,10,273,"stress-ng-memra",12.230
49.832,2.278,0,0,0,1864,143,18.290,27.060,18.570,0,0,0,0,136.682,1180.018,3115840,19236416,70296,922304,10,273,"stress-ng-memra",11.960
36.969,1.479,0,0,0,3351,260,18.290,27.060,18.570,0,0,0,0,118.301,2204.334,3115840,19236416,70296,922304,10,273,"stress-ng-memra",12.569
14.266,0.519,0,0,0,1194,108,18.290,27.060,18.570,0,0,0,0,62.250,537.427,3115840,19236416,70296,922304,10,273,"stress-ng-memra",12.580
22.724,0.733,0,0,0,2141,199,18.290,27.060,18.570,0,0,0,0,117.285,1294.041,3115840,19236416,70296,922304,10,273,"stress-ng-memra",12.217
22.199,0.708,0,0,0,3789,222,17.460,26.740,18.510,0,6.177,0,0,30.886,266.648,3115832,19236416,70304,922304,10,273,"stress-ng-memra",12.547
83.190,5.672,0,0,0,479,100,17.460,26.740,18.510,0,0,0,0,907.524,12191.069,3115832,19236416,70304,922304,10,273,"stress-ng-memra",13.235
38.495,1.398,0,0,0,3307,166,17.460,26.740,18.510,0,0,0,0,121.965,1069.226,3115832,19236416,70304,922304,10,273,"stress-ng-memra",12.324
14.638,1.241,0,0,0,1337,184,17.460,26.740,18.510,0,0,0,0,391.006,1415.164,3118476,19233772,70304,922304,10,273,"stress-ng-memra",12.157
41.024,2.949,0,0,0,3744,235,17.460,26.740,18.510,0,0,0,0,61.535,531.256,3122888,19229360,70304,922304,10,273,"stress-ng-memra",12.179
25.307,0.630,0,0,0,2334,158,16.700,26.430,18.460,0,0,0,0,120.870,1333.597,3122932,19229316,70304,922304,10,273,"stress-ng-memra",12.465
37.375,1.106,0,0,0,3296,238,16.700,26.430,18.460,0,0,0,0,59.013,509.479,3121884,19230360,70304,922308,10,273,"stress-ng-memra",12.294
24.437,5.788,4.116,0,0,2687,260,16.700,26.430,18.460,0,12.347,0,0,123.469,1362.278,1948908,20403328,70312,922308,10,273,"stress-ng-memra",12.347
0.639,1.533,94.537,0,0,2346,212,16.700,26.430,18.460,0,0,0,0,183.963,1048.590,969880,21382356,70312,889240,10,256,"pmdaproc",0.256
0.126,0,98.920,0,0,2069,117,16.700,26.430,18.460,0,0,0,0,120.664,1347.419,969724,21382512,70312,889240,10,256,"python3",0.126
0,0.125,98.786,0,0,2162,115,15.370,25.990,18.360,0,0,0,0,60.022,518.191,968032,21384204,70312,889240,10,256,"rcu_preempt",0.125
0.750,0.625,96.521,0,0,2622,476,15.370,25.990,18.360,0,0,0,0,120.027,1324.294,968284,21383952,70312,889244,10,256,"Xorg",0.375
0,0,98.589,0,0,2419,168,15.370,25.990,18.360,0,0,0,0,59.978,533.806,968280,21383952,70312,889248,10,257,"systemd",
0.375,0,98.275,0.250,0,2400,246,15.370,25.990,18.360,0,268.069,0,0,120.031,1324.343,968364,21383712,70336,889376,10,257,"dbus-daemon",0.125
0,0.375,98.220,0,0,2361,190,15.370,25.990,18.360,0,0,0,0,59.982,533.838,968576,21383464,70336,889412,10,257,"systemd-oomd",0.125
0.125,0,98.652,0,0,2198,128,14.140,25.560,18.260,0,8.002,0,0,394.106,1426.385,968576,21383464,70336,889412,10,257,"python3",0.125
0.250,0,98.545,0,0,2124,106,14.140,25.560,18.260,0,4.002,0,0,60.028,534.246,968576,21383464,70336,889412,10,257,"kworker/u32:6-events_power_efficient",0.125
0,0,98.942,0,0,1708,104,14.140,25.560,18.260,0,0,0,0,119.930,1339.221,968576,21383464,70336,889412,10,257,"rcu_preempt",0.125
0.250,0,98.540,0,0,2298,125,14.140,25.560,18.260,0,0,0,0,59.948,517.552,968576,21383464,70336,889412,10,257,
